Programme...:	MICH
Date........:	   202024-02-
Heure.......:	     3 14:58:
Colonnes....:	            3
Lignes......:	        11001
Décalage....:	           17
Commentaires:	
P.abs.i.(mp):	 1.5049400E+5	P.cal.i.(µm):	-1.4436328E+2	V_min___(mV):	 1.6665852E+5	
P.abs.f.(mp):	 2.0549400E+5	P.cal.f.(µm):	 5.3126680E+3	V_max___(mV):	 6.1276663E+4	
Nbre_de_pts_:	 1.1001000E+4	Délai___(ms):	 8.0000000E+1	Calibration_:	 1.0000000E+0	
Source......:	jnterferogrammeSodium.txt Sodium.txt	
Filtre......:	591nm	
Détecteur...:	Si-PIN	
Éch._du_pico:	2uA	
Temps___(ms):	Pos.cal.(µm):	Tension_(mV):	
 6.9947470E+6	 4.0778906E+2	 1.6488357E+2	
 6.9948270E+6	 4.0828516E+2	 1.3029636E+2	
 6.9949070E+6	 4.0878125E+2	 9.2875749E+1	
 6.9949870E+6	 4.0927734E+2	 6.6031590E+1	
 6.9950670E+6	 4.0977344E+2	 8.7559029E+1	
 6.9951470E+6	 4.1026953E+2	 1.5455137E+2	
 6.9952270E+6	 4.1076563E+2	 1.3789286E+2	
 6.9953070E+6	 4.1126172E+2	 9.1841720E+1	
 6.9953870E+6	 4.1175781E+2	 6.6235140E+1	
 6.9954670E+6	 4.1225391E+2	 7.5012214E+1	
 6.9955470E+6	 4.1275000E+2	 1.4149161E+2	
 6.9956270E+6	 4.1324609E+2	 1.6665852E+2	
 6.9957070E+6	 4.1374219E+2	 1.3190034E+2	
 6.9957870E+6	 4.1423828E+2	 8.4180102E+1	
 6.9958670E+6	 4.1473438E+2	 6.5209247E+1	
 6.9959470E+6	 4.1523047E+2	 8.9236282E+1	
 6.9960270E+6	 4.1572656E+2	 1.3935027E+2	
 6.9961070E+6	 4.1622266E+2	 1.6179775E+2	
 6.9961870E+6	 4.1671875E+2	 1.1218043E+2	
 6.9962670E+6	 4.1721484E+2	 6.5990880E+1	
 6.9963470E+6	 4.1771094E+2	 1.0290669E+2	
 6.9964270E+6	 4.1820703E+2	 1.5357433E+2	
 6.9965070E+6	 4.1870313E+2	 1.5430711E+2	
 6.9965870E+6	 4.1919922E+2	 8.3382182E+1	
 6.9966670E+6	 4.1969531E+2	 6.1276663E+1	
 6.9967470E+6	 4.2019141E+2	 1.2475167E+2	
 6.9968270E+6	 4.2068750E+2	 1.6232698E+2	
 6.9969070E+6	 4.2118359E+2	 1.4962547E+2	
 6.9969870E+6	 4.2167969E+2	 1.1593389E+2	
 6.9970670E+6	 4.2217578E+2	 6.8946429E+1	
 6.9971470E+6	 4.2267188E+2	 9.2631496E+1	
 6.9972270E+6	 4.2316797E+2	 1.5485263E+2	
 6.9973070E+6	 4.2366406E+2	 1.5454324E+2	
 6.9973870E+6	 4.2416016E+2	 1.0234489E+2	
 6.9974670E+6	 4.2465625E+2	 6.9117405E+1	
 6.9975470E+6	 4.2515234E+2	 7.3505946E+1	
 6.9976270E+6	 4.2564844E+2	 1.2572056E+2	
 6.9977070E+6	 4.2614453E+2	 1.6102426E+2	
 6.9977870E+6	 4.2664063E+2	 1.4544049E+2	
 6.9978670E+6	 4.2713672E+2	 9.9991858E+1	
 6.9979470E+6	 4.2763281E+2	 6.6959776E+1	
 6.9980270E+6	 4.2812891E+2	 7.2121806E+1	
 6.9981070E+6	 4.2862500E+2	 1.1343429E+2	
 6.9981870E+6	 4.2912109E+2	 1.6054389E+2	
 6.9982670E+6	 4.2961719E+2	 1.1213157E+2	
 6.9983470E+6	 4.3011328E+2	 7.4336424E+1	
 6.9984270E+6	 4.3060938E+2	 8.7086797E+1	
 6.9985070E+6	 4.3110547E+2	 1.3999349E+2	
 6.9985870E+6	 4.3160156E+2	 1.6419964E+2	
 6.9986670E+6	 4.3209766E+2	 1.2961245E+2	
 6.9987470E+6	 4.3259375E+2	 7.5093634E+1	
 6.9988270E+6	 4.3308984E+2	 7.6062530E+1	
 6.9989070E+6	 4.3358594E+2	 1.2436900E+2	
 6.9989870E+6	 4.3408203E+2	 1.6043805E+2	
 6.9990670E+6	 4.3457813E+2	 1.5791403E+2	
 6.9991470E+6	 4.3507422E+2	 1.1187103E+2	
 6.9992270E+6	 4.3557031E+2	 6.7627423E+1	
 6.9993070E+6	 4.3606641E+2	 1.1567334E+2	
 6.9993870E+6	 4.3656250E+2	 1.5581338E+2	
 6.9994670E+6	 4.3705859E+2	 1.5496662E+2	
 6.9995470E+6	 4.3755469E+2	 1.2762579E+2	
 6.9996270E+6	 4.3805078E+2	 7.1470447E+1	
 6.9997070E+6	 4.3854688E+2	 6.3727401E+1	
 6.9997870E+6	 4.3904297E+2	 1.1866960E+2	
 6.9998670E+6	 4.3953906E+2	 1.5864681E+2	
 6.9999470E+6	 4.4003516E+2	 1.5413614E+2	
 7.0000270E+6	 4.4053125E+2	 1.1451718E+2	
 7.0001070E+6	 4.4102734E+2	 7.1673997E+1	
 7.0001870E+6	 4.4152344E+2	 6.3963525E+1	
 7.0002670E+6	 4.4201953E+2	 1.2520762E+2	
 7.0003470E+6	 4.4251563E+2	 1.5771048E+2	
 7.0004270E+6	 4.4301172E+2	 1.2457255E+2	
 7.0005070E+6	 4.4350781E+2	 7.0224717E+1	
 7.0005870E+6	 4.4400391E+2	 7.1722850E+1	
 7.0006670E+6	 4.4450000E+2	 1.4400749E+2	
 7.0007470E+6	 4.4499609E+2	 1.6557564E+2	
 7.0008270E+6	 4.4549219E+2	 1.0364761E+2	
 7.0009070E+6	 4.4598828E+2	 6.7065626E+1	
 7.0009870E+6	 4.4648438E+2	 7.3676929E+1	
 7.0010670E+6	 4.4698047E+2	 1.0469794E+2	
 7.0011470E+6	 4.4747656E+2	 1.5420941E+2	
 7.0012270E+6	 4.4797266E+2	 1.5016285E+2	
 7.0013070E+6	 4.4846875E+2	 8.9154862E+1	
 7.0013870E+6	 4.4896484E+2	 6.5640777E+1	
 7.0014670E+6	 4.4946094E+2	 1.0448624E+2	
 7.0015470E+6	 4.4995703E+2	 1.5188894E+2	
 7.0016270E+6	 4.5045313E+2	 1.6298649E+2	
 7.0017070E+6	 4.5094922E+2	 1.2277316E+2	
 7.0017870E+6	 4.5144531E+2	 7.8765675E+1	
 7.0018670E+6	 4.5194141E+2	 7.6355644E+1	
 7.0019470E+6	 4.5243750E+2	 1.1352386E+2	
 7.0020270E+6	 4.5293359E+2	 1.5505618E+2	
 7.0021070E+6	 4.5342969E+2	 1.6031592E+2	
 7.0021870E+6	 4.5392578E+2	 1.2177984E+2	
 7.0022670E+6	 4.5442188E+2	 7.2325356E+1	
 7.0023470E+6	 4.5491797E+2	 1.0008142E+2	
 7.0024270E+6	 4.5541406E+2	 1.4469142E+2	
 7.0025070E+6	 4.5591016E+2	 1.5351735E+2	
 7.0025870E+6	 4.5640625E+2	 9.2623353E+1	
 7.0026670E+6	 4.5690234E+2	 6.1545350E+1	
 7.0027470E+6	 4.5739844E+2	 9.9478915E+1	
 7.0028270E+6	 4.5789453E+2	 1.4371438E+2	
 7.0029070E+6	 4.5839063E+2	 1.5814200E+2	
 7.0029870E+6	 4.5888672E+2	 1.1425664E+2	
 7.0030670E+6	 4.5938281E+2	 7.2708026E+1	
 7.0031470E+6	 4.5987891E+2	 6.4802147E+1	
 7.0032270E+6	 4.6037500E+2	 1.0157140E+2	
 7.0033070E+6	 4.6087109E+2	 1.5729523E+2	
 7.0033870E+6	 4.6136719E+2	 1.2724312E+2	
 7.0034670E+6	 4.6186328E+2	 8.4155679E+1	
 7.0035470E+6	 4.6235938E+2	 7.1185477E+1	
 7.0036270E+6	 4.6285547E+2	 9.8982252E+1	
 7.0037070E+6	 4.6335156E+2	 1.4971504E+2	
 7.0037870E+6	 4.6384766E+2	 1.5953428E+2	
 7.0038670E+6	 4.6434375E+2	 1.1082885E+2	
 7.0039470E+6	 4.6483984E+2	 6.8677738E+1	
 7.0040270E+6	 4.6533594E+2	 7.1568146E+1	
 7.0041070E+6	 4.6583203E+2	 1.1423221E+2	
 7.0041870E+6	 4.6632813E+2	 1.5469792E+2	
 7.0042670E+6	 4.6682422E+2	 1.5931444E+2	
 7.0043470E+6	 4.6732031E+2	 1.0369647E+2	
 7.0044270E+6	 4.6781641E+2	 7.7747926E+1	
 7.0045070E+6	 4.6831250E+2	 1.1183846E+2	
 7.0045870E+6	 4.6880859E+2	 1.5708354E+2	
 7.0046670E+6	 4.6930469E+2	 1.4550562E+2	
 7.0047470E+6	 4.6980078E+2	 8.1525810E+1	
 7.0048270E+6	 4.7029688E+2	 6.4851001E+1	
 7.0049070E+6	 4.7079297E+2	 1.3251914E+2	
 7.0049870E+6	 4.7128906E+2	 1.6045432E+2	
 7.0050670E+6	 4.7178516E+2	 1.3768929E+2	
 7.0051470E+6	 4.7228125E+2	 9.9055529E+1	
 7.0052270E+6	 4.7277734E+2	 6.5591924E+1	
 7.0053070E+6	 4.7327344E+2	 8.6183034E+1	
 7.0053870E+6	 4.7376953E+2	 1.4610812E+2	
 7.0054670E+6	 4.7426563E+2	 1.4821690E+2	
 7.0055470E+6	 4.7476172E+2	 1.0625305E+2	
 7.0056270E+6	 4.7525781E+2	 6.6316560E+1	
 7.0057070E+6	 4.7575391E+2	 6.8840578E+1	
 7.0057870E+6	 4.7625000E+2	 1.3313793E+2	
 7.0058670E+6	 4.7674609E+2	 1.6374369E+2	
 7.0059470E+6	 4.7724219E+2	 1.2765837E+2	
 7.0060270E+6	 4.7773828E+2	 8.3960265E+1	
 7.0061070E+6	 4.7823438E+2	 6.6992342E+1	
 7.0061870E+6	 4.7873047E+2	 9.0815827E+1	
 7.0062670E+6	 4.7922656E+2	 1.4184986E+2	
 7.0063470E+6	 4.7972266E+2	 1.6309233E+2	
 7.0064270E+6	 4.8021875E+2	 1.1332031E+2	
 7.0065070E+6	 4.8071484E+2	 6.9044128E+1	
 7.0065870E+6	 4.8121094E+2	 9.1638170E+1	
 7.0066670E+6	 4.8170703E+2	 1.4167888E+2	
 7.0067470E+6	 4.8220313E+2	 1.6047876E+2	
 7.0068270E+6	 4.8269922E+2	 1.1543722E+2	
 7.0069070E+6	 4.8319531E+2	 7.6200947E+1	
 7.0069870E+6	 4.8369141E+2	 8.6581990E+1	
 7.0070670E+6	 4.8418750E+2	 1.3556424E+2	
 7.0071470E+6	 4.8468359E+2	 1.6213971E+2	
 7.0072270E+6	 4.8517969E+2	 1.5744178E+2	
 7.0073070E+6	 4.8567578E+2	 1.1874288E+2	
 7.0073870E+6	 4.8617188E+2	 7.0232861E+1	
 7.0074670E+6	 4.8666797E+2	 1.0232047E+2	
 7.0075470E+6	 4.8716406E+2	 1.4440645E+2	
 7.0076270E+6	 4.8766016E+2	 1.5832113E+2	
 7.0077070E+6	 4.8815625E+2	 1.1936167E+2	
 7.0077870E+6	 4.8865234E+2	 7.8366719E+1	
 7.0078670E+6	 4.8914844E+2	 7.4124739E+1	
 7.0079470E+6	 4.8964453E+2	 1.0898062E+2	
 7.0080270E+6	 4.9014063E+2	 1.5446182E+2	
 7.0081070E+6	 4.9063672E+2	 1.6055202E+2	
 7.0081870E+6	 4.9113281E+2	 1.2136460E+2	
 7.0082670E+6	 4.9162891E+2	 8.4041685E+1	
 7.0083470E+6	 4.9212500E+2	 6.8433478E+1	
 7.0084270E+6	 4.9262109E+2	 1.0642403E+2	
 7.0085070E+6	 4.9311719E+2	 1.5645660E+2	
 7.0085870E+6	 4.9361328E+2	 1.3603647E+2	
 7.0086670E+6	 4.9410938E+2	 7.8961082E+1	
 7.0087470E+6	 4.9460547E+2	 7.2325356E+1	
 7.0088270E+6	 4.9510156E+2	 1.2211366E+2	
 7.0089070E+6	 4.9559766E+2	 1.6088586E+2	
 7.0089870E+6	 4.9609375E+2	 1.2630679E+2	
 7.0090670E+6	 4.9658984E+2	 8.1191987E+1	
 7.0091470E+6	 4.9708594E+2	 6.5494217E+1	
 7.0092270E+6	 4.9758203E+2	 8.4204525E+1	
 7.0093070E+6	 4.9807813E+2	 1.1866146E+2	
 7.0093870E+6	 4.9857422E+2	 1.5588666E+2	
 7.0094670E+6	 4.9907031E+2	 1.3540140E+2	
 7.0095470E+6	 4.9956641E+2	 7.4686535E+1	
 7.0096270E+6	 5.0006250E+2	 7.0664383E+1	
 7.0097070E+6	 5.0055859E+2	 1.0889106E+2	
 7.0097870E+6	 5.0105469E+2	 1.4176844E+2	
 7.0098670E+6	 5.0155078E+2	 1.5469794E+2	
 7.0099470E+6	 5.0204688E+2	 1.1586061E+2	
 7.0100270E+6	 5.0254297E+2	 7.0387557E+1	
 7.0101070E+6	 5.0303906E+2	 7.5696141E+1	
 7.0101870E+6	 5.0353516E+2	 1.2102263E+2	
 7.0102670E+6	 5.0403125E+2	 1.5784074E+2	
 7.0103470E+6	 5.0452734E+2	 1.5561798E+2	
 7.0104270E+6	 5.0502344E+2	 1.2836671E+2	
 7.0105070E+6	 5.0551953E+2	 7.4702814E+1	
 7.0105870E+6	 5.0601563E+2	 9.6441947E+1	
 7.0106670E+6	 5.0651172E+2	 1.4082398E+2	
 7.0107470E+6	 5.0700781E+2	 1.5718938E+2	
 7.0108270E+6	 5.0750391E+2	 1.4136948E+2	
 7.0109070E+6	 5.0800000E+2	 7.7984042E+1	
 7.0109870E+6	 5.0849609E+2	 6.5331377E+1	
 7.0110670E+6	 5.0899219E+2	 1.2451555E+2	
 7.0111470E+6	 5.0948828E+2	 1.5928188E+2	
 7.0112270E+6	 5.0998437E+2	 1.5329751E+2	
 7.0113070E+6	 5.1048047E+2	 1.3094772E+2	
 7.0113870E+6	 5.1097656E+2	 8.5507244E+1	
 7.0114670E+6	 5.1147266E+2	 6.7936815E+1	
 7.0115470E+6	 5.1196875E+2	 1.0930630E+2	
 7.0116270E+6	 5.1246484E+2	 1.5526786E+2	
 7.0117070E+6	 5.1296094E+2	 1.4916952E+2	
 7.0117870E+6	 5.1345703E+2	 1.0514574E+2	
 7.0118670E+6	 5.1395313E+2	 7.4857518E+1	
 7.0119470E+6	 5.1444922E+2	 8.6134180E+1	
 7.0120270E+6	 5.1494531E+2	 1.2493079E+2	
 7.0121070E+6	 5.1544141E+2	 1.5965641E+2	
 7.0121870E+6	 5.1593750E+2	 1.4658037E+2	
 7.0122670E+6	 5.1643359E+2	 1.0744178E+2	
 7.0123470E+6	 5.1692969E+2	 7.2097376E+1	
 7.0124270E+6	 5.1742578E+2	 7.0688814E+1	
 7.0125070E+6	 5.1792188E+2	 1.1066601E+2	
 7.0125870E+6	 5.1841797E+2	 1.5272757E+2	
 7.0126670E+6	 5.1891406E+2	 1.3867448E+2	
 7.0127470E+6	 5.1941016E+2	 8.3015792E+1	
 7.0128270E+6	 5.1990625E+2	 8.2926236E+1	
 7.0129070E+6	 5.2040234E+2	 1.0976225E+2	
 7.0129870E+6	 5.2089844E+2	 1.5319166E+2	
 7.0130670E+6	 5.2139453E+2	 1.5179938E+2	
 7.0131470E+6	 5.2189063E+2	 9.3299136E+1	
 7.0132270E+6	 5.2238672E+2	 6.6503823E+1	
 7.0133070E+6	 5.2288281E+2	 7.5891547E+1	
 7.0133870E+6	 5.2337891E+2	 1.0303696E+2	
 7.0134670E+6	 5.2387500E+2	 1.4816806E+2	
 7.0135470E+6	 5.2437109E+2	 1.5252402E+2	
 7.0136270E+6	 5.2486719E+2	 9.5090374E+1	
 7.0137070E+6	 5.2536328E+2	 6.6845790E+1	
 7.0137870E+6	 5.2585938E+2	 8.3390325E+1	
 7.0138670E+6	 5.2635547E+2	 1.1117082E+2	
 7.0139470E+6	 5.2685156E+2	 1.5503989E+2	
 7.0140270E+6	 5.2734766E+2	 1.5459208E+2	
 7.0141070E+6	 5.2784375E+2	 1.0140042E+2	
 7.0141870E+6	 5.2833984E+2	 6.9280244E+1	
 7.0142670E+6	 5.2883594E+2	 7.1885690E+1	
 7.0143470E+6	 5.2933203E+2	 1.0476307E+2	
 7.0144270E+6	 5.2982813E+2	 1.4129621E+2	
 7.0145070E+6	 5.3032422E+2	 1.6199316E+2	
 7.0145870E+6	 5.3082031E+2	 1.2677088E+2	
 7.0146670E+6	 5.3131641E+2	 7.4678391E+1	
 7.0147470E+6	 5.3181250E+2	 7.4328288E+1	
 7.0148270E+6	 5.3230859E+2	 1.1992346E+2	
 7.0149070E+6	 5.3280469E+2	 1.5372904E+2	
 7.0149870E+6	 5.3330078E+2	 1.4738642E+2	
 7.0150670E+6	 5.3379688E+2	 1.1390653E+2	
 7.0151470E+6	 5.3429297E+2	 7.0037454E+1	
 7.0152270E+6	 5.3478906E+2	 8.4253378E+1	
 7.0153070E+6	 5.3528516E+2	 1.2822831E+2	
 7.0153870E+6	 5.3578125E+2	 1.5087934E+2	
 7.0154670E+6	 5.3627734E+2	 1.6157793E+2	
 7.0155470E+6	 5.3677344E+2	 1.3229115E+2	
 7.0156270E+6	 5.3726953E+2	 7.9913698E+1	
 7.0157070E+6	 5.3776563E+2	 7.8781955E+1	
 7.0157870E+6	 5.3826172E+2	 1.1150464E+2	
 7.0158670E+6	 5.3875781E+2	 1.5493405E+2	
 7.0159470E+6	 5.3925391E+2	 1.6178961E+2	
 7.0160270E+6	 5.3975000E+2	 1.1962221E+2	
 7.0161070E+6	 5.4024609E+2	 8.4929168E+1	
 7.0161870E+6	 5.4074219E+2	 7.2480053E+1	
 7.0162670E+6	 5.4123828E+2	 9.9014819E+1	
 7.0163470E+6	 5.4173438E+2	 1.3465233E+2	
 7.0164270E+6	 5.4223047E+2	 1.5788145E+2	
 7.0165070E+6	 5.4272656E+2	 1.5517017E+2	
 7.0165870E+6	 5.4322266E+2	 1.1985833E+2	
 7.0166670E+6	 5.4371875E+2	 7.4743524E+1	
 7.0167470E+6	 5.4421484E+2	 8.4815174E+1	
 7.0168270E+6	 5.4471094E+2	 1.3358574E+2	
 7.0169070E+6	 5.4520703E+2	 1.6029963E+2	
 7.0169870E+6	 5.4570313E+2	 1.5155512E+2	
 7.0170670E+6	 5.4619922E+2	 8.9757368E+1	
 7.0171470E+6	 5.4669531E+2	 6.4623028E+1	
 7.0172270E+6	 5.4719141E+2	 1.0818271E+2	
 7.0173070E+6	 5.4768750E+2	 1.4519623E+2	
 7.0173870E+6	 5.4818359E+2	 1.6140693E+2	
 7.0174670E+6	 5.4867969E+2	 1.5840255E+2	
 7.0175470E+6	 5.4917578E+2	 1.1808337E+2	
 7.0176270E+6	 5.4967188E+2	 7.4743524E+1	
 7.0177070E+6	 5.5016797E+2	 8.7436900E+1	
 7.0177870E+6	 5.5066406E+2	 1.2580198E+2	
 7.0178670E+6	 5.5116016E+2	 1.5891549E+2	
 7.0179470E+6	 5.5165625E+2	 1.5408729E+2	
 7.0180270E+6	 5.5215234E+2	 1.2812245E+2	
 7.0181070E+6	 5.5264844E+2	 8.0898874E+1	
 7.0181870E+6	 5.5314453E+2	 6.8376489E+1	
 7.0182670E+6	 5.5364063E+2	 9.9446341E+1	
 7.0183470E+6	 5.5413672E+2	 1.3553168E+2	
 7.0184270E+6	 5.5463281E+2	 1.6025077E+2	
 7.0185070E+6	 5.5512891E+2	 1.5709983E+2	
 7.0185870E+6	 5.5562500E+2	 1.2835857E+2	
 7.0186670E+6	 5.5612109E+2	 8.2991369E+1	
 7.0187470E+6	 5.5661719E+2	 8.5002445E+1	
 7.0188270E+6	 5.5711328E+2	 1.1717961E+2	
 7.0189070E+6	 5.5760938E+2	 1.5493405E+2	
 7.0189870E+6	 5.5810547E+2	 1.4907995E+2	
 7.0190670E+6	 5.5860156E+2	 1.1944309E+2	
 7.0191470E+6	 5.5909766E+2	 7.8260869E+1	
 7.0192270E+6	 5.5959375E+2	 7.5158767E+1	
 7.0193070E+6	 5.6008984E+2	 1.0832926E+2	
 7.0193870E+6	 5.6058594E+2	 1.4626282E+2	
 7.0194670E+6	 5.6108203E+2	 1.6411822E+2	
 7.0195470E+6	 5.6157813E+2	 1.5456766E+2	
 7.0196270E+6	 5.6207422E+2	 1.1945937E+2	
 7.0197070E+6	 5.6257031E+2	 7.5435594E+1	
 7.0197870E+6	 5.6306641E+2	 8.8340662E+1	
 7.0198670E+6	 5.6356250E+2	 1.1774955E+2	
 7.0199470E+6	 5.6405859E+2	 1.4988601E+2	
 7.0200270E+6	 5.6455469E+2	 1.6154535E+2	
 7.0201070E+6	 5.6505078E+2	 1.2907507E+2	
 7.0201870E+6	 5.6554688E+2	 9.7809799E+1	
 7.0202670E+6	 5.6604297E+2	 7.1275033E+1	
 7.0203470E+6	 5.6653906E+2	 8.5539818E+1	
 7.0204270E+6	 5.6703516E+2	 1.2813060E+2	
 7.0205070E+6	 5.6753125E+2	 1.5129457E+2	
 7.0205870E+6	 5.6802734E+2	 1.6090213E+2	
 7.0206670E+6	 5.6852344E+2	 1.4982088E+2	
 7.0207470E+6	 5.6901953E+2	 9.4219185E+1	
 7.0208270E+6	 5.6951563E+2	 7.2699890E+1	
 7.0209070E+6	 5.7001172E+2	 8.9944638E+1	
 7.0209870E+6	 5.7050781E+2	 1.3864191E+2	
 7.0210670E+6	 5.7100391E+2	 1.5690441E+2	
 7.0211470E+6	 5.7150000E+2	 1.2599739E+2	
 7.0212270E+6	 5.7199609E+2	 1.0084677E+2	
 7.0213070E+6	 5.7249219E+2	 7.2594039E+1	
 7.0213870E+6	 5.7298828E+2	 8.7200783E+1	
 7.0214670E+6	 5.7348438E+2	 1.2378277E+2	
 7.0215470E+6	 5.7398047E+2	 1.4570102E+2	
 7.0216270E+6	 5.7447656E+2	 1.6056831E+2	
 7.0217070E+6	 5.7497266E+2	 1.2830158E+2	
 7.0217870E+6	 5.7546875E+2	 7.6909296E+1	
 7.0218670E+6	 5.7596484E+2	 7.5647287E+1	
 7.0219470E+6	 5.7646094E+2	 1.1425664E+2	
 7.0220270E+6	 5.7695703E+2	 1.5168539E+2	
 7.0221070E+6	 5.7745313E+2	 1.6117083E+2	
 7.0221870E+6	 5.7794922E+2	 1.2624165E+2	
 7.0222670E+6	 5.7844531E+2	 8.8014983E+1	
 7.0223470E+6	 5.7894141E+2	 7.3603645E+1	
 7.0224270E+6	 5.7943750E+2	 1.0158769E+2	
 7.0225070E+6	 5.7993359E+2	 1.3945611E+2	
 7.0225870E+6	 5.8042969E+2	 1.6073115E+2	
 7.0226670E+6	 5.8092578E+2	 1.5438853E+2	
 7.0227470E+6	 5.8142188E+2	 1.0505618E+2	
 7.0228270E+6	 5.8191797E+2	 7.5696141E+1	
 7.0229070E+6	 5.8241406E+2	 9.7817943E+1	
 7.0229870E+6	 5.8291016E+2	 1.5200293E+2	
 7.0230670E+6	 5.8340625E+2	 1.3346361E+2	
 7.0231470E+6	 5.8390234E+2	 1.1186289E+2	
 7.0232270E+6	 5.8439844E+2	 7.3839761E+1	
 7.0233070E+6	 5.8489453E+2	 7.7291973E+1	
 7.0233870E+6	 5.8539063E+2	 1.3085003E+2	
 7.0234670E+6	 5.8588672E+2	 1.5799545E+2	
 7.0235470E+6	 5.8638281E+2	 1.4368996E+2	
 7.0236270E+6	 5.8687891E+2	 1.1541280E+2	
 7.0237070E+6	 5.8737500E+2	 7.7430382E+1	
 7.0237870E+6	 5.8787109E+2	 8.4375508E+1	
 7.0238670E+6	 5.8836719E+2	 1.4184986E+2	
 7.0239470E+6	 5.8886328E+2	 1.5892363E+2	
 7.0240270E+6	 5.8935938E+2	 1.2318026E+2	
 7.0241070E+6	 5.8985547E+2	 8.6533137E+1	
 7.0241870E+6	 5.9035156E+2	 6.9223255E+1	
 7.0242670E+6	 5.9084766E+2	 8.4839605E+1	
 7.0243470E+6	 5.9134375E+2	 1.3588992E+2	
 7.0244270E+6	 5.9183984E+2	 1.6104870E+2	
 7.0245070E+6	 5.9233594E+2	 1.4321771E+2	
 7.0245870E+6	 5.9283203E+2	 1.0977039E+2	
 7.0246670E+6	 5.9332813E+2	 7.9050645E+1	
 7.0247470E+6	 5.9382422E+2	 7.2952285E+1	
 7.0248270E+6	 5.9432031E+2	 1.2182869E+2	
 7.0249070E+6	 5.9481641E+2	 1.4881942E+2	
 7.0249870E+6	 5.9531250E+2	 1.2952287E+2	
 7.0250670E+6	 5.9580859E+2	 7.6575473E+1	
 7.0251470E+6	 5.9630469E+2	 7.5704284E+1	
 7.0252270E+6	 5.9680078E+2	 1.3145253E+2	
 7.0253070E+6	 5.9729688E+2	 1.5694512E+2	
 7.0253870E+6	 5.9779297E+2	 1.2591597E+2	
 7.0254670E+6	 5.9828906E+2	 8.0890737E+1	
 7.0255470E+6	 5.9878516E+2	 7.1242467E+1	
 7.0256270E+6	 5.9928125E+2	 9.0425014E+1	
 7.0257070E+6	 5.9977734E+2	 1.3188405E+2	
 7.0257870E+6	 6.0027344E+2	 1.5990067E+2	
 7.0258670E+6	 6.0076953E+2	 1.2089236E+2	
 7.0259470E+6	 6.0126563E+2	 7.3424526E+1	
 7.0260270E+6	 6.0176172E+2	 7.4841231E+1	
 7.0261070E+6	 6.0225781E+2	 1.1746458E+2	
 7.0261870E+6	 6.0275391E+2	 1.4375509E+2	
 7.0262670E+6	 6.0325000E+2	 1.5114802E+2	
 7.0263470E+6	 6.0374609E+2	 1.3475817E+2	
 7.0264270E+6	 6.0424219E+2	 8.2128316E+1	
 7.0265070E+6	 6.0473828E+2	 6.6682950E+1	
 7.0265870E+6	 6.0523438E+2	 9.6588507E+1	
 7.0266670E+6	 6.0573047E+2	 1.2763393E+2	
 7.0267470E+6	 6.0622656E+2	 1.5486078E+2	
 7.0268270E+6	 6.0672266E+2	 1.4883569E+2	
 7.0269070E+6	 6.0721875E+2	 9.1817297E+1	
 7.0269870E+6	 6.0771484E+2	 7.3155835E+1	
 7.0270670E+6	 6.0821094E+2	 1.1085328E+2	
 7.0271470E+6	 6.0870703E+2	 1.5232047E+2	
 7.0272270E+6	 6.0920313E+2	 1.5406285E+2	
 7.0273070E+6	 6.0969922E+2	 9.5383488E+1	
 7.0273870E+6	 6.1019531E+2	 7.0525974E+1	
 7.0274670E+6	 6.1069141E+2	 9.8697282E+1	
 7.0275470E+6	 6.1118750E+2	 1.4046572E+2	
 7.0276270E+6	 6.1168359E+2	 1.5971340E+2	
 7.0277070E+6	 6.1217969E+2	 1.4635238E+2	
 7.0277870E+6	 6.1267578E+2	 1.0237746E+2	
 7.0278670E+6	 6.1317188E+2	 7.0428267E+1	
 7.0279470E+6	 6.1366797E+2	 1.2082723E+2	
 7.0280270E+6	 6.1416406E+2	 1.5353362E+2	
 7.0281070E+6	 6.1466016E+2	 1.4617327E+2	
 7.0281870E+6	 6.1515625E+2	 1.0561798E+2	
 7.0282670E+6	 6.1565234E+2	 7.7373393E+1	
 7.0283470E+6	 6.1614844E+2	 7.5191334E+1	
 7.0284270E+6	 6.1664453E+2	 9.8729849E+1	
 7.0285070E+6	 6.1714063E+2	 1.4228953E+2	
 7.0285870E+6	 6.1763672E+2	 1.6066602E+2	
 7.0286670E+6	 6.1813281E+2	 1.3970852E+2	
 7.0287470E+6	 6.1862891E+2	 1.0855724E+2	
 7.0288270E+6	 6.1912500E+2	 7.4010745E+1	
 7.0289070E+6	 6.1962109E+2	 8.9122295E+1	
 7.0289870E+6	 6.2011719E+2	 1.4938121E+2	
 7.0290670E+6	 6.2061328E+2	 1.5395701E+2	
 7.0291470E+6	 6.2110938E+2	 9.8957822E+1	
 7.0292270E+6	 6.2160547E+2	 7.4979648E+1	
 7.0293070E+6	 6.2210156E+2	 1.0194594E+2	
 7.0293870E+6	 6.2259766E+2	 1.4413777E+2	
 7.0294670E+6	 6.2309375E+2	 1.4668621E+2	
 7.0295470E+6	 6.2358984E+2	 1.0651360E+2	
 7.0296270E+6	 6.2408594E+2	 7.4165449E+1	
 7.0297070E+6	 6.2458203E+2	 7.3139556E+1	
 7.0297870E+6	 6.2507813E+2	 9.9063672E+1	
