Programme...:	MICH
Date........:	   202024-02-
Heure.......:	     3 13:15:
Colonnes....:	            3
Lignes......:	         1065
Décalage....:	           17
Commentaires:	

P.abs.i.(mp):	 1.5168300E+5	P.cal.i.(µm):	-2.6392187E+1	V_min___(mV):	 3.7616023E+5	
P.abs.f.(mp):	 1.5274700E+5	P.cal.f.(µm):	 7.9176562E+1	V_max___(mV):	 2.3937470E+5	
Nbre_de_pts_:	 1.0650000E+3	Délai___(ms):	 5.0000000E+1	Calibration_:	 1.0000000E+0	
Source......:	jnterferogrammeTg_filtre.txt	
Filtre......:	10nm 632nm	
Détecteur...:	Si-PIN	
Éch._du_pico:	20nA	
Temps___(ms):	Pos.cal.(µm):	Tension_(mV):	
 1.2491940E+6	-2.6392187E+1	 3.6394724E+2	
 1.2492440E+6	-2.6292969E+1	 3.6638984E+2	
 1.2492940E+6	-2.6193750E+1	 3.6394724E+2	
 1.2493440E+6	-2.6094531E+1	 3.6394724E+2	
 1.2493940E+6	-2.5995312E+1	 3.6394724E+2	
 1.2494440E+6	-2.5896094E+1	 3.6638984E+2	
 1.2494940E+6	-2.5796875E+1	 3.6394724E+2	
 1.2889940E+6	 5.2585937E+1	 3.3952126E+2	
 1.2890440E+6	 5.2685156E+1	 3.4684905E+2	
 1.2890940E+6	 5.2784375E+1	 3.5417685E+2	
 1.2891440E+6	 5.2883594E+1	 3.5906205E+2	
 1.2891940E+6	 5.2982812E+1	 3.6150464E+2	
 1.2892440E+6	 5.3082031E+1	 3.6638984E+2	
 1.2892940E+6	 5.3181250E+1	 3.6883244E+2	
 1.2893440E+6	 5.3280469E+1	 3.6638984E+2	
 1.2893940E+6	 5.3379687E+1	 3.6394724E+2	
 1.2894440E+6	 5.3478906E+1	 3.6150464E+2	
 1.2894940E+6	 5.3578125E+1	 3.5906205E+2	
 1.2895440E+6	 5.3677344E+1	 3.4929165E+2	
 1.2895940E+6	 5.3776562E+1	 3.3952126E+2	
 1.2896440E+6	 5.3875781E+1	 3.2730827E+2	
 1.2896940E+6	 5.3975000E+1	 3.1021005E+2	
 1.2897440E+6	 5.4074219E+1	 2.9555446E+2	
 1.2897940E+6	 5.4173437E+1	 2.8089887E+2	
 1.2898440E+6	 5.4272656E+1	 2.6624328E+2	
 1.2898940E+6	 5.4371875E+1	 2.5891548E+2	
 1.2899440E+6	 5.4471094E+1	 2.4914509E+2	
 1.2899940E+6	 5.4570312E+1	 2.5158769E+2	
 1.2900440E+6	 5.4669531E+1	 2.5647289E+2	
 1.2900940E+6	 5.4768750E+1	 2.6135808E+2	
 1.2901440E+6	 5.4867969E+1	 2.6135808E+2	
 1.2901940E+6	 5.4967187E+1	 2.7112848E+2	
 1.2902440E+6	 5.5066406E+1	 2.8089887E+2	
 1.2902940E+6	 5.5165625E+1	 2.8822666E+2	
 1.2903440E+6	 5.5264844E+1	 2.9799706E+2	
 1.2903940E+6	 5.5364062E+1	 3.0776745E+2	
 1.2904440E+6	 5.5463281E+1	 3.1753787E+2	
 1.2904940E+6	 5.5562500E+1	 3.3219346E+2	
 1.2905440E+6	 5.5661719E+1	 3.4440646E+2	
 1.2905940E+6	 5.5760937E+1	 3.5417685E+2	
 1.2906440E+6	 5.5860156E+1	 3.5661945E+2	
 1.2906940E+6	 5.5959375E+1	 3.6638984E+2	
 1.2907440E+6	 5.6058594E+1	 3.6638984E+2	
 1.2907940E+6	 5.6157812E+1	 3.6883244E+2	
 1.2908440E+6	 5.6257031E+1	 3.6638984E+2	
 1.2908940E+6	 5.6356250E+1	 3.6638984E+2	
 1.2909440E+6	 5.6455469E+1	 3.5906205E+2	
 1.2909940E+6	 5.6554687E+1	 3.5417685E+2	
 1.2910440E+6	 5.6653906E+1	 3.5417685E+2	
 1.2910940E+6	 5.6753125E+1	 3.4440646E+2	
 1.2911440E+6	 5.6852344E+1	 3.3463606E+2	
 1.2911940E+6	 5.6951562E+1	 3.2730827E+2	
 1.2912440E+6	 5.7050781E+1	 3.2486567E+2	
 1.2912940E+6	 5.7150000E+1	 3.1021005E+2	
 1.2913440E+6	 5.7249219E+1	 3.0288225E+2	
 1.2913940E+6	 5.7348437E+1	 2.9066926E+2	
 1.2914440E+6	 5.7447656E+1	 2.7357107E+2	
 1.2914940E+6	 5.7546875E+1	 2.6624328E+2	
 1.2915440E+6	 5.7646094E+1	 2.5891548E+2	
 1.2915940E+6	 5.7745312E+1	 2.5403029E+2	
 1.2916440E+6	 5.7844531E+1	 2.5158769E+2	
 1.2916940E+6	 5.7943750E+1	 2.5158769E+2	
 1.2917440E+6	 5.8042969E+1	 2.5403029E+2	
 1.2917940E+6	 5.8142187E+1	 2.6135808E+2	
 1.2918440E+6	 5.8241406E+1	 2.6380068E+2	
 1.2918940E+6	 5.8340625E+1	 2.7112848E+2	
 1.2919440E+6	 5.8439844E+1	 2.8089887E+2	
 1.2919940E+6	 5.8539062E+1	 2.8578407E+2	
 1.2920440E+6	 5.8638281E+1	 3.0288225E+2	
 1.2920940E+6	 5.8737500E+1	 3.1021005E+2	
 1.2921440E+6	 5.8836719E+1	 3.1998047E+2	
 1.2921940E+6	 5.8935937E+1	 3.2975087E+2	
 1.2922440E+6	 5.9035156E+1	 3.3707866E+2	
 1.2922940E+6	 5.9134375E+1	 3.4440646E+2	
 1.2923440E+6	 5.9233594E+1	 3.4929165E+2	
 1.2923940E+6	 5.9332812E+1	 3.5417685E+2	
 1.2924440E+6	 5.9432031E+1	 3.5661945E+2	
 1.2924940E+6	 5.9531250E+1	 3.5906205E+2	
 1.2925440E+6	 5.9630469E+1	 3.6394724E+2	
 1.2925940E+6	 5.9729687E+1	 3.6394724E+2	
 1.2926440E+6	 5.9828906E+1	 3.6638984E+2	
 1.2926940E+6	 5.9928125E+1	 3.6394724E+2	
 1.2927440E+6	 6.0027344E+1	 3.6394724E+2	
 1.2927940E+6	 6.0126562E+1	 3.5906205E+2	
 1.2928440E+6	 6.0225781E+1	 3.4929165E+2	
 1.2928940E+6	 6.0325000E+1	 3.3952126E+2	
 1.2929440E+6	 6.0424219E+1	 3.2730827E+2	
 1.2929940E+6	 6.0523437E+1	 3.0776745E+2	
 1.2930440E+6	 6.0622656E+1	 2.9799706E+2	
 1.2930940E+6	 6.0721875E+1	 2.8334147E+2	
 1.2931440E+6	 6.0821094E+1	 2.6135808E+2	
 1.2931940E+6	 6.0920312E+1	 2.5647289E+2	
 1.2932440E+6	 6.1019531E+1	 2.5158769E+2	
 1.2932940E+6	 6.1118750E+1	 2.5403029E+2	
 1.2933440E+6	 6.1217969E+1	 2.5403029E+2	
 1.2933940E+6	 6.1317187E+1	 2.5891548E+2	
 1.2934440E+6	 6.1416406E+1	 2.6868588E+2	
 1.2934940E+6	 6.1515625E+1	 2.7845627E+2	
 1.2935440E+6	 6.1614844E+1	 2.8334147E+2	
 1.2935940E+6	 6.1714062E+1	 3.0043966E+2	
 1.2936440E+6	 6.1813281E+1	 3.1753787E+2	
 1.2936940E+6	 6.1912500E+1	 3.2975087E+2	
 1.2937440E+6	 6.2011719E+1	 3.3952126E+2	
 1.2937940E+6	 6.2110937E+1	 3.4684905E+2	
 1.2938440E+6	 6.2210156E+1	 3.5417685E+2	
 1.2938940E+6	 6.2309375E+1	 3.6638984E+2	
 1.2939440E+6	 6.2408594E+1	 3.6394724E+2	
 1.2939940E+6	 6.2507812E+1	 3.6638984E+2	
 1.2940440E+6	 6.2607031E+1	 3.5906205E+2	
 1.2940940E+6	 6.2706250E+1	 3.5173425E+2	
 1.2941440E+6	 6.2805469E+1	 3.4440646E+2	
 1.2941940E+6	 6.2904687E+1	 3.2975087E+2	
 1.2942440E+6	 6.3003906E+1	 3.1998047E+2	
 1.2942940E+6	 6.3103125E+1	 3.0043966E+2	
 1.2943440E+6	 6.3202344E+1	 2.9799706E+2	
 1.2943940E+6	 6.3301562E+1	 2.8089887E+2	
 1.2944440E+6	 6.3400781E+1	 2.7357107E+2	
 1.2944940E+6	 6.3500000E+1	 2.7112848E+2	
 1.2945440E+6	 6.3599219E+1	 2.5891548E+2	
 1.2945940E+6	 6.3698437E+1	 2.5647289E+2	
 1.2946440E+6	 6.3797656E+1	 2.5158769E+2	
 1.2946940E+6	 6.3896875E+1	 2.5647289E+2	
 1.2947440E+6	 6.3996094E+1	 2.6380068E+2	
 1.2947940E+6	 6.4095312E+1	 2.6868588E+2	
 1.2948440E+6	 6.4194531E+1	 2.8334147E+2	
 1.2948940E+6	 6.4293750E+1	 2.9555446E+2	
 1.2949440E+6	 6.4392969E+1	 3.0776745E+2	
 1.2949940E+6	 6.4492187E+1	 3.2242307E+2	
 1.2950440E+6	 6.4591406E+1	 3.3463606E+2	
 1.2950940E+6	 6.4690625E+1	 3.4196386E+2	
 1.2951440E+6	 6.4789844E+1	 3.4929165E+2	
 1.2951940E+6	 6.4889062E+1	 3.5417685E+2	
 1.2952440E+6	 6.4988281E+1	 3.6394724E+2	
 1.2952940E+6	 6.5087500E+1	 3.6394724E+2	
 1.2953440E+6	 6.5186719E+1	 3.6394724E+2	
 1.2953940E+6	 6.5285938E+1	 3.6883244E+2	
 1.2954440E+6	 6.5385156E+1	 3.6638984E+2	
 1.2954940E+6	 6.5484375E+1	 3.6638984E+2	
 1.2955440E+6	 6.5583594E+1	 3.6394724E+2	
 1.2955940E+6	 6.5682812E+1	 3.5906205E+2	
 1.2956440E+6	 6.5782031E+1	 3.5906205E+2	
 1.2956940E+6	 6.5881250E+1	 3.5417685E+2	
 1.2957440E+6	 6.5980469E+1	 3.4440646E+2	
 1.2957940E+6	 6.6079687E+1	 3.2486567E+2	
 1.2958440E+6	 6.6178906E+1	 3.1509528E+2	
 1.2958940E+6	 6.6278125E+1	 3.0776745E+2	
 1.2959440E+6	 6.6377344E+1	 2.9066926E+2	
 1.2959940E+6	 6.6476562E+1	 2.7845627E+2	
 1.2960440E+6	 6.6575781E+1	 2.6868588E+2	
 1.2960940E+6	 6.6675000E+1	 2.6135808E+2	
 1.2961440E+6	 6.6774219E+1	 2.5647289E+2	
 1.2961940E+6	 6.6873437E+1	 2.5647289E+2	
 1.2962440E+6	 6.6972656E+1	 2.6135808E+2	
 1.2962940E+6	 6.7071875E+1	 2.6624328E+2	
 1.2963440E+6	 6.7171094E+1	 2.8089887E+2	
 1.2963940E+6	 6.7270313E+1	 2.9311186E+2	
 1.2964440E+6	 6.7369531E+1	 3.0776745E+2	
 1.2964940E+6	 6.7468750E+1	 3.1753787E+2	
 1.2965440E+6	 6.7567969E+1	 3.2486567E+2	
 1.2965940E+6	 6.7667187E+1	 3.3463606E+2	
 1.2966440E+6	 6.7766406E+1	 3.3952126E+2	
 1.2966940E+6	 6.7865625E+1	 3.4929165E+2	
 1.2967440E+6	 6.7964844E+1	 3.5661945E+2	
 1.2967940E+6	 6.8064062E+1	 3.6638984E+2	
 1.2968440E+6	 6.8163281E+1	 3.6638984E+2	
 1.2968940E+6	 6.8262500E+1	 3.6883244E+2	
 1.2969440E+6	 6.8361719E+1	 3.6638984E+2	
 1.2969940E+6	 6.8460937E+1	 3.6394724E+2	
 1.2970440E+6	 6.8560156E+1	 3.5906205E+2	
 1.2970940E+6	 6.8659375E+1	 3.5417685E+2	
 1.2971440E+6	 6.8758594E+1	 3.5417685E+2	
 1.2971940E+6	 6.8857812E+1	 3.4684905E+2	
 1.2972440E+6	 6.8957031E+1	 3.3707866E+2	
 1.2972940E+6	 6.9056250E+1	 3.3463606E+2	
 1.2973440E+6	 6.9155469E+1	 3.1998047E+2	
 1.2973940E+6	 6.9254688E+1	 3.1021005E+2	
 1.2974440E+6	 6.9353906E+1	 3.0532485E+2	
 1.2974940E+6	 6.9453125E+1	 2.9555446E+2	
 1.2975440E+6	 6.9552344E+1	 2.8334147E+2	
 1.2975940E+6	 6.9651562E+1	 2.7845627E+2	
 1.2976440E+6	 6.9750781E+1	 2.7357107E+2	
 1.2976940E+6	 6.9850000E+1	 2.6624328E+2	
 1.2977440E+6	 6.9949219E+1	 2.6135808E+2	
 1.2977940E+6	 7.0048437E+1	 2.6135808E+2	
 1.2978440E+6	 7.0147656E+1	 2.5891548E+2	
 1.2978940E+6	 7.0246875E+1	 2.6624328E+2	
 1.2979440E+6	 7.0346094E+1	 2.6868588E+2	
 1.2979940E+6	 7.0445312E+1	 2.8089887E+2	
 1.2980440E+6	 7.0544531E+1	 2.8822666E+2	
 1.2980940E+6	 7.0643750E+1	 2.9799706E+2	
 1.2981440E+6	 7.0742969E+1	 3.1509528E+2	
 1.2981940E+6	 7.0842187E+1	 3.2486567E+2	
 1.2982440E+6	 7.0941406E+1	 3.2975087E+2	
 1.2982940E+6	 7.1040625E+1	 3.3952126E+2	
 1.2983440E+6	 7.1139844E+1	 3.4440646E+2	
 1.2983940E+6	 7.1239063E+1	 3.5417685E+2	
 1.2984440E+6	 7.1338281E+1	 3.6638984E+2	
 1.2984940E+6	 7.1437500E+1	 3.6883244E+2	
 1.2985440E+6	 7.1536719E+1	 3.6883244E+2	
 1.2985940E+6	 7.1635937E+1	 3.7127504E+2	
 1.2986440E+6	 7.1735156E+1	 3.6883244E+2	
 1.2986940E+6	 7.1834375E+1	 3.6883244E+2	
 1.2987440E+6	 7.1933594E+1	 3.6638984E+2	
 1.2987940E+6	 7.2032812E+1	 3.6394724E+2	
 1.2988440E+6	 7.2132031E+1	 3.6150464E+2	
 1.2988940E+6	 7.2231250E+1	 3.5661945E+2	
 1.2989440E+6	 7.2330469E+1	 3.4440646E+2	
 1.2989940E+6	 7.2429687E+1	 3.3952126E+2	
 1.2990440E+6	 7.2528906E+1	 3.3952126E+2	
 1.2990940E+6	 7.2628125E+1	 3.2975087E+2	
 1.2991440E+6	 7.2727344E+1	 3.2242307E+2	
 1.2991940E+6	 7.2826562E+1	 3.1021005E+2	
 1.2992440E+6	 7.2925781E+1	 2.9555446E+2	
 1.2992940E+6	 7.3025000E+1	 2.8334147E+2	
 1.2993440E+6	 7.3124219E+1	 2.7112848E+2	
 1.2993940E+6	 7.3223438E+1	 2.6135808E+2	
 1.2994440E+6	 7.3322656E+1	 2.5891548E+2	
 1.2994940E+6	 7.3421875E+1	 2.5647289E+2	
 1.2995440E+6	 7.3521094E+1	 2.7112848E+2	
 1.2995940E+6	 7.3620312E+1	 2.8089887E+2	
 1.2996440E+6	 7.3719531E+1	 2.9311186E+2	
 1.2996940E+6	 7.3818750E+1	 3.0532485E+2	
 1.2997440E+6	 7.3917969E+1	 3.0776745E+2	
 1.2997940E+6	 7.4017187E+1	 3.2242307E+2	
 1.2998440E+6	 7.4116406E+1	 3.3219346E+2	
 1.2998940E+6	 7.4215625E+1	 3.4684905E+2	
 1.2999440E+6	 7.4314844E+1	 3.5173425E+2	
 1.2999940E+6	 7.4414062E+1	 3.5661945E+2	
 1.3000440E+6	 7.4513281E+1	 3.6150464E+2	
 1.3000940E+6	 7.4612500E+1	 3.6150464E+2	
 1.3001440E+6	 7.4711719E+1	 3.6150464E+2	
 1.3001940E+6	 7.4810937E+1	 3.5661945E+2	
 1.3002440E+6	 7.4910156E+1	 3.4929165E+2	
 1.3002940E+6	 7.5009375E+1	 3.1509528E+2	
 1.3003440E+6	 7.5108594E+1	 3.0532485E+2	
 1.3003940E+6	 7.5207813E+1	 3.0288225E+2	
 1.3004440E+6	 7.5307031E+1	 3.0043966E+2	
 1.3004940E+6	 7.5406250E+1	 2.9066926E+2	
 1.3005440E+6	 7.5505469E+1	 2.7601367E+2	
 1.3005940E+6	 7.5604687E+1	 2.6624328E+2	
 1.3006440E+6	 7.5703906E+1	 2.6380068E+2	
 1.3006940E+6	 7.5803125E+1	 2.5891548E+2	
 1.3007440E+6	 7.5902344E+1	 2.5647289E+2	
 1.3007940E+6	 7.6001562E+1	 2.5891548E+2	
 1.3008440E+6	 7.6100781E+1	 2.6135808E+2	
 1.3008940E+6	 7.6200000E+1	 2.6380068E+2	
 1.3009440E+6	 7.6299219E+1	 2.7112848E+2	
 1.3009940E+6	 7.6398437E+1	 2.8089887E+2	
 1.3010440E+6	 7.6497656E+1	 2.9311186E+2	
 1.3010940E+6	 7.6596875E+1	 3.0776745E+2	
 1.3011440E+6	 7.6696094E+1	 3.1998047E+2	
 1.3011940E+6	 7.6795312E+1	 3.2975087E+2	
 1.3012440E+6	 7.6894531E+1	 3.3952126E+2	
 1.3012940E+6	 7.6993750E+1	 3.5417685E+2	
 1.3013440E+6	 7.7092969E+1	 3.5661945E+2	
 1.3013940E+6	 7.7192187E+1	 3.5906205E+2	
 1.3014440E+6	 7.7291406E+1	 3.5906205E+2	
 1.3014940E+6	 7.7390625E+1	 3.5906205E+2	
 1.3015440E+6	 7.7489844E+1	 3.5661945E+2	
 1.3015940E+6	 7.7589062E+1	 3.4929165E+2	
 1.3016440E+6	 7.7688281E+1	 3.3707866E+2	
 1.3016940E+6	 7.7787500E+1	 3.2975087E+2	
 1.3017440E+6	 7.7886719E+1	 3.2486567E+2	
 1.3017940E+6	 7.7985937E+1	 3.1509528E+2	
 1.3018440E+6	 7.8085156E+1	 3.0776745E+2	
 1.3018940E+6	 7.8184375E+1	 3.0288225E+2	
 1.3019440E+6	 7.8283594E+1	 2.9311186E+2	
 1.3019940E+6	 7.8382812E+1	 2.9066926E+2	
 1.3020440E+6	 7.8482031E+1	 2.8334147E+2	
 1.3020940E+6	 7.8581250E+1	 2.7601367E+2	
 1.3021440E+6	 7.8680469E+1	 2.6624328E+2	
 1.3021940E+6	 7.8779687E+1	 2.6135808E+2	
 1.3022440E+6	 7.8878906E+1	 2.5891548E+2	
 1.3022940E+6	 7.8978125E+1	 2.5647289E+2	
 1.3023440E+6	 7.9077344E+1	 2.5891548E+2	
 1.3023940E+6	 7.9176562E+1	 2.6380068E+2	
